Dates,PX_LAST,PX_SETTLE,PX_VOLUME
15/5/2018,1018.75,1018.75,115400
16/5/2018,999.75,999.75,100892
17/5/2018,995,995,92145
18/5/2018,998.5,998.5,122151
21/5/2018,1025.25,1025.25,147490
22/5/2018,1030.5,1030.5,106181
23/5/2018,1039.25,1039.25,90467
24/5/2018,1035.75,1035.75,122485
25/5/2018,1041.5,1041.5,79808
28/5/2018,1041.5,1041.5,79808
29/5/2018,1030.5,1030.5,128700
30/5/2018,1023,1023,134683
31/5/2018,1018.5,1018.5,103115
1/6/2018,1021.25,1021.25,99974
4/6/2018,1001.75,1001.75,101111
5/6/2018,1001.25,1001.25,127577
6/6/2018,994.25,994.25,90708
7/6/2018,974.25,974.25,173223
8/6/2018,969.25,969.25,132153
11/6/2018,953.75,953.75,136802
12/6/2018,954,954,137200
13/6/2018,936,936,188399
14/6/2018,927.25,927.25,118204
15/6/2018,905.5,905.5,169719
18/6/2018,908.5,908.5,139697
19/6/2018,889,889,196376
20/6/2018,889.5,889.5,126765
21/6/2018,880.5,880.5,99476
22/6/2018,894.5,894.5,128481
25/6/2018,874.5,874.5,89323
26/6/2018,867.25,867.25,88854
27/6/2018,867.5,867.5,87401
28/6/2018,861.25,861.25,43758
29/6/2018,858.5,858.5,11057
2/7/2018,853.5,853.5,24146
3/7/2018,848,848,25150
4/7/2018,848,848,25150
5/7/2018,839.25,839.25,24663
6/7/2018,877.5,877.5,35831
9/7/2018,855.75,855.75,25943
10/7/2018,855.75,855.75,21116
11/7/2018,833,833,30685
12/7/2018,833.75,833.75,22731
13/7/2018,818.75,818.75,23846
16/7/2018,829.5,829.5,28635
17/7/2018,839.5,839.5,37736
18/7/2018,842.25,842.25,18546
19/7/2018,846,846,26561
20/7/2018,849.75,849.75,26319
23/7/2018,847.75,847.75,31905
24/7/2018,858,858,39163
25/7/2018,860.75,860.75,33013
26/7/2018,861.25,861.25,49688
27/7/2018,870.5,870.5,47143
30/7/2018,875,875,59118
31/7/2018,903.75,903.75,15115
1/8/2018,891.5,891.5,31033
2/8/2018,887,887,14325
3/8/2018,891.5,891.5,16796
6/8/2018,882.75,882.75,10295
7/8/2018,895.25,895.25,13199
8/8/2018,899.75,899.75,11282
9/8/2018,893,893,12058
10/8/2018,850.75,850.75,28617
13/8/2018,857.25,857.25,21935
14/8/2018,868.25,868.25,16365
15/8/2018,857.5,857.5,10749
16/8/2018,885.5,885.5,19406
17/8/2018,881.5,881.5,19408
20/8/2018,881.75,881.75,10658
21/8/2018,874.5,874.5,18546
22/8/2018,858.25,858.25,21139
23/8/2018,842,842,19488
24/8/2018,842,842,29279
27/8/2018,834.75,834.75,29914
28/8/2018,820.5,820.5,26658
29/8/2018,823.25,823.25,24291
30/8/2018,819.5,819.5,16391
31/8/2018,833,833,6332
3/9/2018,833,833,6332
4/9/2018,844.25,844.25,103552
5/9/2018,838,838,59546
6/9/2018,839.25,839.25,75718
7/9/2018,844,844,85862
10/9/2018,845.25,845.25,82393
11/9/2018,831.75,831.75,96239
12/9/2018,840,840,186328
13/9/2018,833.25,833.25,96966
14/9/2018,830.5,830.5,70421
17/9/2018,823.5,823.5,72673
18/9/2018,814,814,94047
19/9/2018,830,830,80961
20/9/2018,850.25,850.25,163230
21/9/2018,847.25,847.25,88697
24/9/2018,841,841,74829
25/9/2018,845.75,845.75,160953
26/9/2018,850,850,89464
27/9/2018,855,855,76059
28/9/2018,845.5,845.5,143042
1/10/2018,857.75,857.75,152163
2/10/2018,866,866,117212
3/10/2018,861.5,861.5,98123
4/10/2018,859.25,859.25,102929
5/10/2018,869,869,167588
8/10/2018,869.75,869.75,123432
9/10/2018,863,863,141122
10/10/2018,852.25,852.25,135163
11/10/2018,858.25,858.25,161159
12/10/2018,867.5,867.5,85795
15/10/2018,891.5,891.5,150598
16/10/2018,884.75,884.75,106588
17/10/2018,885.75,885.75,101638
18/10/2018,863.5,863.5,125411
19/10/2018,856.75,856.75,120379
22/10/2018,858.5,858.5,124570
23/10/2018,857.5,857.5,107486
24/10/2018,850.25,850.25,187127
25/10/2018,841.75,841.75,130130
26/10/2018,845,845,120782
29/10/2018,839,839,114907
30/10/2018,833.5,833.5,107969
31/10/2018,839,839,18050
1/11/2018,882,882,218699
2/11/2018,887.75,887.75,149067
5/11/2018,885.75,885.75,83109
6/11/2018,884.25,884.25,63937
7/11/2018,879.5,879.5,76189
8/11/2018,879,879,122032
9/11/2018,886.75,886.75,89933
12/11/2018,883.25,883.25,59241
13/11/2018,878.25,878.25,79202
14/11/2018,883.5,883.5,71293
15/11/2018,888.75,888.75,87077
16/11/2018,892.25,892.25,76599
19/11/2018,873.75,873.75,95488
20/11/2018,881,881,68069
21/11/2018,883,883,68295
22/11/2018,883,883,68295
23/11/2018,881,881,35988
26/11/2018,862.25,862.25,123317
27/11/2018,875.5,875.5,98671
28/11/2018,890.5,890.5,118516
29/11/2018,887.25,887.25,91228
30/11/2018,894.75,894.75,97858
3/12/2018,905.75,905.75,178080
4/12/2018,911.75,911.75,107528
5/12/2018,913.5,913.5,73440
6/12/2018,909.5,909.5,127436
7/12/2018,916.75,916.75,112608
10/12/2018,909.75,909.75,109608
11/12/2018,915,915,114414
12/12/2018,920,920,121344
13/12/2018,907,907,120802
14/12/2018,900.5,900.5,93463
17/12/2018,904.75,904.75,76021
18/12/2018,907.75,907.75,91101
19/12/2018,900,900,115946
20/12/2018,893.5,893.5,95834
21/12/2018,884.75,884.75,93658
24/12/2018,884,884,30790
25/12/2018,884,884,30790
26/12/2018,870,870,56380
27/12/2018,869,869,66899
28/12/2018,882.75,882.75,46910
31/12/2018,882.5,882.5,13220
1/1/2019,882.5,882.5,13220
2/1/2019,907,907,93627
3/1/2019,912.75,912.75,64779
4/1/2019,921.5,921.5,77263
7/1/2019,924.25,924.25,77636
8/1/2019,918.5,918.5,109313
9/1/2019,924,924,105822
10/1/2019,906.75,906.75,107362
11/1/2019,910.25,910.25,86383
14/1/2019,903.5,903.5,75988
15/1/2019,893.25,893.25,107769
16/1/2019,894.5,894.5,87043
17/1/2019,907.75,907.75,103132
18/1/2019,916.75,916.75,112894
21/1/2019,916.75,916.75,112894
22/1/2019,909.25,909.25,126766
23/1/2019,915,915,72124
24/1/2019,916,916,85832
25/1/2019,925.25,925.25,103755
28/1/2019,923.25,923.25,69622
29/1/2019,919,919,86953
30/1/2019,921,921,68239
31/1/2019,915.25,915.25,98081
1/2/2019,917.75,917.75,168136
4/2/2019,918.5,918.5,76590
5/2/2019,920.25,920.25,83109
6/2/2019,921.75,921.75,98810
7/2/2019,913.25,913.25,120903
8/2/2019,914.5,914.5,134648
11/2/2019,905,905,124095
12/2/2019,917.5,917.5,126536
13/2/2019,916.5,916.5,87709
14/2/2019,903.5,903.5,111538
15/2/2019,907.5,907.5,113607
18/2/2019,907.5,907.5,113607
19/2/2019,900.75,900.75,119260
20/2/2019,902.5,902.5,132174
21/2/2019,911,911,169207
22/2/2019,910.25,910.25,127436
25/2/2019,911.75,911.75,108509
26/2/2019,903.75,903.75,88696
27/2/2019,903.5,903.5,69356
28/2/2019,897.5,897.5,13006
1/3/2019,911.5,911.5,133667
4/3/2019,916,916,108723
5/3/2019,913.75,913.75,73349
6/3/2019,902,902,88123
7/3/2019,902.5,902.5,116229
8/3/2019,895.75,895.75,108751
11/3/2019,890,890,75764
12/3/2019,897,897,86133
13/3/2019,901,901,80304
14/3/2019,898.5,898.5,87983
15/3/2019,909.25,909.25,97847
18/3/2019,905.75,905.75,68441
19/3/2019,904,904,78731
20/3/2019,906,906,73221
21/3/2019,910.5,910.5,79287
22/3/2019,903.75,903.75,91931
25/3/2019,906.5,906.5,62221
26/3/2019,900.75,900.75,64159
27/3/2019,887.5,887.5,108413
28/3/2019,889.5,889.5,71399
29/3/2019,884.25,884.25,96062
1/4/2019,895.5,895.5,116288
2/4/2019,900,900,78593
3/4/2019,898.75,898.75,63617
4/4/2019,906.5,906.5,112219
5/4/2019,899,899,102769
8/4/2019,898.75,898.75,113476
9/4/2019,898.75,898.75,95488
10/4/2019,902,902,110699
11/4/2019,895.25,895.25,98642
12/4/2019,895.25,895.25,82118
15/4/2019,898.75,898.75,105410
16/4/2019,888,888,115185
17/4/2019,879,879,105530
18/4/2019,880.5,880.5,77262
19/4/2019,880.5,880.5,77262
22/4/2019,877,877,80529
23/4/2019,862,862,168391
24/4/2019,855.25,855.25,87642
25/4/2019,859.25,859.25,124152
26/4/2019,853.75,853.75,142904
29/4/2019,847.5,847.5,81581
30/4/2019,841.25,841.25,11508
1/5/2019,851.75,851.75,118453
2/5/2019,843.25,843.25,116090
3/5/2019,842.25,842.25,86091
6/5/2019,830.25,830.25,160580
7/5/2019,830.75,830.75,108747
8/5/2019,827.25,827.25,95639
9/5/2019,812.75,812.75,144618
10/5/2019,809.25,809.25,119854
13/5/2019,802.5,802.5,121478
14/5/2019,831.5,831.5,167862
15/5/2019,835.5,835.5,182209
16/5/2019,839.75,839.75,106299
17/5/2019,821.75,821.75,119427
20/5/2019,831.75,831.75,113522
21/5/2019,822,822,188028
22/5/2019,828.5,828.5,124467
23/5/2019,821.5,821.5,125848
24/5/2019,829.75,829.75,94258
27/5/2019,829.75,829.75,94258
28/5/2019,856,856,148619
29/5/2019,872,872,216536
30/5/2019,889,889,138936
31/5/2019,877.75,877.75,120397
3/6/2019,879,879,127513
4/6/2019,881.75,881.75,146836
5/6/2019,869.75,869.75,133437
6/6/2019,868.75,868.75,115535
7/6/2019,856.25,856.25,126250
10/6/2019,858.5,858.5,109009
11/6/2019,859.25,859.25,138285
12/6/2019,878,878,168960
13/6/2019,888,888,122373
14/6/2019,896.75,896.75,131228
17/6/2019,912.75,912.75,164353
18/6/2019,913.5,913.5,154004
19/6/2019,903.25,903.25,149148
20/6/2019,915.5,915.5,147071
21/6/2019,902.75,902.75,139463
24/6/2019,909,909,110371
25/6/2019,903.5,903.5,141144
26/6/2019,894.25,894.25,108709
27/6/2019,887.75,887.75,74477
28/6/2019,899.75,899.75,16083
1/7/2019,889.75,889.75,32783
2/7/2019,879.75,879.75,35102
3/7/2019,889.75,889.75,22055
4/7/2019,889.75,889.75,22055
5/7/2019,876,876,26335
8/7/2019,879,879,22139
9/7/2019,886,886,29489
10/7/2019,894.5,894.5,29584
11/7/2019,899,899,24047
12/7/2019,913.25,913.25,29186
15/7/2019,901.75,901.75,26785
16/7/2019,887.75,887.75,64645
17/7/2019,882.5,882.5,32882
18/7/2019,881.25,881.25,34663
19/7/2019,901.5,901.5,53086
22/7/2019,888.25,888.25,35788
23/7/2019,885.75,885.75,25780
24/7/2019,891,891,47514
25/7/2019,882.5,882.5,42118
26/7/2019,883.25,883.25,62234
29/7/2019,885.75,885.75,74809
30/7/2019,878.75,878.75,52783
31/7/2019,864,864,10230
1/8/2019,852.75,852.75,37432
2/8/2019,855.75,855.75,23513
5/8/2019,856,856,29877
6/8/2019,853,853,22440
7/8/2019,854,854,24795
8/8/2019,870.25,870.25,26088
9/8/2019,879,879,16960
12/8/2019,866.75,866.75,29827
13/8/2019,876.25,876.25,25406
14/8/2019,865.5,865.5,21321
15/8/2019,858,858,13755
16/8/2019,867.25,867.25,14071
19/8/2019,854,854,14187
20/8/2019,855.75,855.75,14785
21/8/2019,860.5,860.5,10768
22/8/2019,856,856,18766
23/8/2019,843.25,843.25,35504
26/8/2019,853.75,853.75,39661
27/8/2019,846.25,846.25,51663
28/8/2019,852.75,852.75,41347
29/8/2019,856.25,856.25,42036
30/8/2019,857,857,6659
2/9/2019,857,857,6659
3/9/2019,868.5,868.5,119680
4/9/2019,875.5,875.5,101357
5/9/2019,861.5,861.5,117215
6/9/2019,857.75,857.75,88634
9/9/2019,857.75,857.75,85092
10/9/2019,872,872,117203
11/9/2019,866.5,866.5,72728
12/9/2019,895.5,895.5,211717
13/9/2019,898.75,898.75,103085
16/9/2019,900,900,90735
17/9/2019,893.75,893.75,91238
18/9/2019,888.75,888.75,61671
19/9/2019,893,893,88652
20/9/2019,882.75,882.75,96181
23/9/2019,892.5,892.5,121013
24/9/2019,894.25,894.25,96225
25/9/2019,889.25,889.25,99066
26/9/2019,888.5,888.5,83062
27/9/2019,883,883,67140
30/9/2019,906,906,163353
1/10/2019,919.5,919.5,182135
2/10/2019,913.75,913.75,114727
3/10/2019,911.75,911.75,109300
4/10/2019,916.25,916.25,88001
7/10/2019,915.25,915.25,131284
8/10/2019,920.5,920.5,149426
9/10/2019,923.75,923.75,165142
10/10/2019,923.5,923.5,170687
11/10/2019,936,936,180667
14/10/2019,940.5,940.5,131889
15/10/2019,934,934,129605
16/10/2019,928,928,102683
17/10/2019,931.5,931.5,119451
18/10/2019,934,934,120202
21/10/2019,933.25,933.25,132043
22/10/2019,934,934,162322
23/10/2019,933.75,933.75,183773
24/10/2019,933.25,933.25,133429
25/10/2019,920.25,920.25,190315
28/10/2019,920.75,920.75,132478
29/10/2019,918.25,918.25,147901
30/10/2019,916,916,110262
31/10/2019,916.75,916.75,14167
1/11/2019,936.75,936.75,101499
4/11/2019,938,938,93571
5/11/2019,934.25,934.25,85124
6/11/2019,927.5,927.5,90384
7/11/2019,936.5,936.5,117907
8/11/2019,931,931,132229
11/11/2019,917,917,116682
12/11/2019,917,917,80855
13/11/2019,915.25,915.25,99250
14/11/2019,916.75,916.75,88541
15/11/2019,918.25,918.25,80816
18/11/2019,910.25,910.25,83364
19/11/2019,911.5,911.5,90805
20/11/2019,905,905,118388
21/11/2019,901,901,97029
22/11/2019,897,897,84251
25/11/2019,892.5,892.5,77560
26/11/2019,884.25,884.25,104621
27/11/2019,882,882,88224
28/11/2019,882,882,88224
29/11/2019,876.75,876.75,66997
2/12/2019,870.5,870.5,125372
3/12/2019,871,871,111142
4/12/2019,878,878,102632
5/12/2019,884.25,884.25,108171
6/12/2019,889.5,889.5,159565
9/12/2019,897.25,897.25,179217
10/12/2019,901.25,901.25,100653
11/12/2019,893.5,893.5,154948
12/12/2019,898.25,898.25,129658
13/12/2019,907.5,907.5,167011
16/12/2019,922,922,108734
17/12/2019,928.75,928.75,137658
18/12/2019,928.5,928.5,98044
19/12/2019,924.5,924.5,82259
20/12/2019,928.25,928.25,88295
23/12/2019,934,934,100647
24/12/2019,936.5,936.5,45245
25/12/2019,936.5,936.5,45245
26/12/2019,937.75,937.75,42300
27/12/2019,929.5,929.5,72394
30/12/2019,939.5,939.5,54975
31/12/2019,943,943,10926
1/1/2020,943,943,10926
2/1/2020,956.25,956.25,87368
3/1/2020,941.5,941.5,104296
6/1/2020,944.75,944.75,86233
7/1/2020,944,944,73587
8/1/2020,947.25,947.25,96902
9/1/2020,943.5,943.5,99401
10/1/2020,946,946,104310
13/1/2020,942.25,942.25,71046
14/1/2020,942.25,942.25,84463
15/1/2020,928.75,928.75,119742
16/1/2020,924,924,101998
17/1/2020,929.75,929.75,90936
20/1/2020,929.75,929.75,90936
21/1/2020,916,916,119955
22/1/2020,913.75,913.75,92153
23/1/2020,909.5,909.5,98543
24/1/2020,902,902,77349
27/1/2020,897.25,897.25,107839
28/1/2020,895,895,86749
29/1/2020,893,893,77353
30/1/2020,876.25,876.25,123089
31/1/2020,872.5,872.5,88324
3/2/2020,877,877,138975
4/2/2020,879.5,879.5,102451
5/2/2020,880,880,75259
6/2/2020,881,881,110541
7/2/2020,882,882,124917
10/2/2020,884.25,884.25,145123
11/2/2020,884.75,884.75,134299
12/2/2020,892.5,892.5,163370
13/2/2020,896.25,896.25,193428
14/2/2020,893.75,893.75,130575
17/2/2020,893.75,893.75,130575
18/2/2020,892.25,892.25,133199
19/2/2020,897.25,897.25,142100
20/2/2020,892.75,892.75,99285
21/2/2020,890.5,890.5,139963
24/2/2020,874.25,874.25,91246
25/2/2020,879,879,56793
26/2/2020,881,881,86864
27/2/2020,886.25,886.25,67399
28/2/2020,883.5,883.5,11811
2/3/2020,901,901,118049
3/3/2020,903.5,903.5,136483
4/3/2020,907.25,907.25,109770
5/3/2020,897,897,98729
6/3/2020,891.25,891.25,101108
9/3/2020,870,870,149865
10/3/2020,876.25,876.25,109558
11/3/2020,873.25,873.25,97027
12/3/2020,859.5,859.5,171641
13/3/2020,848.75,848.75,157825
16/3/2020,821.75,821.75,162521
17/3/2020,824.25,824.25,124052
18/3/2020,825.5,825.5,131550
19/3/2020,843.25,843.25,146051
20/3/2020,862.5,862.5,123550
23/3/2020,884,884,137562
24/3/2020,886.75,886.75,101830
25/3/2020,881.5,881.5,101240
26/3/2020,880.25,880.25,92600
27/3/2020,881.5,881.5,85866
30/3/2020,882.25,882.25,75012
31/3/2020,886,886,100917
1/4/2020,862.75,862.75,91934
2/4/2020,858.75,858.75,89450
3/4/2020,854.25,854.25,83592
6/4/2020,855.5,855.5,68720
7/4/2020,854.75,854.75,86188
8/4/2020,854.5,854.5,79057
9/4/2020,863.5,863.5,105524
10/4/2020,863.5,863.5,105524
13/4/2020,854.25,854.25,89265
14/4/2020,847,847,102334
15/4/2020,842,842,111556
16/4/2020,836.75,836.75,64484
17/4/2020,832.5,832.5,56944
20/4/2020,826.5,826.5,52383
21/4/2020,830.75,830.75,85886
22/4/2020,834.75,834.75,79892
23/4/2020,839.25,839.25,67541
24/4/2020,832.25,832.25,68404
27/4/2020,829,829,60072
28/4/2020,826,826,63296
29/4/2020,831.75,831.75,32364
30/4/2020,850.25,850.25,5384
1/5/2020,849.5,849.5,72904
4/5/2020,836.5,836.5,87583
5/5/2020,839.5,839.5,64445
6/5/2020,832.5,832.5,74570
7/5/2020,844.25,844.25,118396
8/5/2020,850.5,850.5,88497
11/5/2020,855,855,92989
12/5/2020,852,852,98047
13/5/2020,839.5,839.5,102525
14/5/2020,837,837,66851
15/5/2020,838.5,838.5,64517
18/5/2020,845,845,65172
19/5/2020,842.5,842.5,71624
20/5/2020,846.75,846.75,63343
21/5/2020,835,835,96034
22/5/2020,833.25,833.25,95907
25/5/2020,833.25,833.25,95907
26/5/2020,847,847,120908
27/5/2020,848.5,848.5,89189
28/5/2020,847,847,82411
29/5/2020,840.75,840.75,93470
1/6/2020,840.5,840.5,119172
2/6/2020,850.5,850.5,125683
3/6/2020,857.5,857.5,107887
4/6/2020,867.75,867.75,150610
5/6/2020,867.75,867.75,138816
8/6/2020,864.75,864.75,117154
9/6/2020,863.25,863.25,141206
10/6/2020,865.5,865.5,117232
11/6/2020,866,866,114073
12/6/2020,871.25,871.25,134400
15/6/2020,869,869,103929
16/6/2020,867,867,108921
17/6/2020,871.25,871.25,115263
18/6/2020,873,873,101429
19/6/2020,876.5,876.5,87950
22/6/2020,876.25,876.25,94353
23/6/2020,875,875,121219
24/6/2020,870.75,870.75,90927
25/6/2020,869.25,869.25,69955
26/6/2020,865,865,97228
29/6/2020,866.5,866.5,37709
30/6/2020,884.25,884.25,10148
1/7/2020,891.5,891.5,63371
2/7/2020,891.25,891.25,30900
3/7/2020,891.25,891.25,30900
6/7/2020,898.5,898.5,42442
7/7/2020,896.75,896.75,29368
8/7/2020,892.5,892.5,32386
9/7/2020,896.5,896.5,34794
10/7/2020,887.25,887.25,43314
13/7/2020,874,874,43678
14/7/2020,878,878,30476
15/7/2020,886.25,886.25,29421
16/7/2020,893.5,893.5,29648
17/7/2020,898,898,23350
20/7/2020,903,903,27127
21/7/2020,896.5,896.5,28322
22/7/2020,899.25,899.25,26710
23/7/2020,906.25,906.25,27924
24/7/2020,904.75,904.75,32453
27/7/2020,906.5,906.5,30189
28/7/2020,896.75,896.75,45927
29/7/2020,891.5,891.5,46758
30/7/2020,891.75,891.75,18187
31/7/2020,897.5,897.5,5040
3/8/2020,893,893,16096
4/8/2020,879.75,879.75,25178
5/8/2020,876.25,876.25,17222
6/8/2020,874.75,874.75,17877
7/8/2020,865.75,865.75,24388
10/8/2020,870,870,21013
11/8/2020,870.5,870.5,14979
12/8/2020,880.5,880.5,20136
13/8/2020,896.25,896.25,37823
14/8/2020,897,897,15669
17/8/2020,912.5,912.5,26203
18/8/2020,912,912,34101
19/8/2020,912.5,912.5,15732
20/8/2020,903,903,16782
21/8/2020,900.75,900.75,26635
24/8/2020,899.75,899.75,17315
25/8/2020,913.75,913.75,22496
26/8/2020,919.5,919.5,15086
27/8/2020,937.25,937.25,16175
28/8/2020,950.5,950.5,12103
31/8/2020,951.25,951.25,1130
1/9/2020,954.75,954.75,158791
2/9/2020,962,962,140582
3/9/2020,966,966,141220
4/9/2020,968,968,111481
7/9/2020,968,968,111481
8/9/2020,973,973,159628
9/9/2020,978.75,978.75,128513
10/9/2020,977.5,977.5,98676
11/9/2020,996,996,199900
14/9/2020,999.5,999.5,137347
15/9/2020,991.5,991.5,135852
16/9/2020,1011.25,1011.25,176360
17/9/2020,1028.5,1028.5,259968
18/9/2020,1043.5,1043.5,188266
21/9/2020,1022.5,1022.5,198261
22/9/2020,1019.75,1019.75,169336
23/9/2020,1014.5,1014.5,135269
24/9/2020,1000,1000,175815
25/9/2020,1002.5,1002.5,115655
28/9/2020,996.25,996.25,117222
29/9/2020,993,993,120596
30/9/2020,1023.5,1023.5,220274
1/10/2020,1023.5,1023.5,141785
2/10/2020,1020.75,1020.75,136558
5/10/2020,1021.5,1021.5,112442
6/10/2020,1044,1044,212107
7/10/2020,1051,1051,236406
8/10/2020,1050,1050,239775
9/10/2020,1065.5,1065.5,264053
12/10/2020,1033.75,1033.75,262222
13/10/2020,1044,1044,171633
14/10/2020,1056.25,1056.25,161954
15/10/2020,1062.25,1062.25,158655
16/10/2020,1050,1050,138422
19/10/2020,1054.25,1054.25,117717
20/10/2020,1064,1064,120566
21/10/2020,1072,1072,127982
22/10/2020,1073.75,1073.75,149124
23/10/2020,1083.75,1083.75,173835
26/10/2020,1087.75,1087.75,111054
27/10/2020,1082.25,1082.25,111439
28/10/2020,1057.25,1057.25,100102
29/10/2020,1051.75,1051.75,63846
30/10/2020,1056.5,1056.5,12667
2/11/2020,1052.25,1052.25,92507
3/11/2020,1064.25,1064.25,111138
4/11/2020,1086.25,1086.25,138800
5/11/2020,1103.75,1103.75,164144
6/11/2020,1101.5,1101.5,121325
9/11/2020,1110.5,1110.5,122176
10/11/2020,1146,1146,222347
11/11/2020,1152.5,1152.5,173589
12/11/2020,1145.5,1145.5,125087
13/11/2020,1148,1148,118177
16/11/2020,1153.5,1153.5,93941
17/11/2020,1169.75,1169.75,148053
18/11/2020,1175.75,1175.75,165853
19/11/2020,1177.5,1177.5,130563
20/11/2020,1181,1181,149969
23/11/2020,1191.5,1191.5,113186
24/11/2020,1191.25,1191.25,126040
25/11/2020,1184,1184,85398
26/11/2020,1184,1184,85398
27/11/2020,1191.75,1191.75,49078
30/11/2020,1168.5,1168.5,127702
1/12/2020,1162,1162,109296
2/12/2020,1153,1153,134260
3/12/2020,1168.25,1168.25,93899
4/12/2020,1163,1163,98159
7/12/2020,1158.5,1158.5,165902
8/12/2020,1145.75,1145.75,176569
9/12/2020,1158.5,1158.5,121502
10/12/2020,1152.75,1152.75,202110
11/12/2020,1160.5,1160.5,129424
14/12/2020,1169.5,1169.5,101997
15/12/2020,1184.25,1184.25,128713
16/12/2020,1183.75,1183.75,122886
17/12/2020,1201.25,1201.25,125030
18/12/2020,1220,1220,110919
21/12/2020,1243.25,1243.25,129147
22/12/2020,1247.25,1247.25,102551
23/12/2020,1258.75,1258.75,93382
24/12/2020,1263.5,1263.5,41312
25/12/2020,1263.5,1263.5,41312
28/12/2020,1255.25,1255.25,56756
29/12/2020,1295.5,1295.5,43283
30/12/2020,1303.75,1303.75,24625
31/12/2020,1315.25,1315.25,3634
1/1/2021,1315.25,1315.25,3634
4/1/2021,1313,1313,200649
5/1/2021,1347,1347,204605
6/1/2021,1361.5,1361.5,161320
7/1/2021,1355.25,1355.25,150334
8/1/2021,1374.75,1374.75,140360
11/1/2021,1372.5,1372.5,143484
12/1/2021,1418.25,1418.25,167397
13/1/2021,1406.25,1406.25,137450
14/1/2021,1430.5,1430.5,109224
15/1/2021,1416.75,1416.75,102084
18/1/2021,1416.75,1416.75,102084
19/1/2021,1385.75,1385.75,129335
20/1/2021,1369.5,1369.5,182300
21/1/2021,1370.25,1370.25,118977
22/1/2021,1311.75,1311.75,203991
25/1/2021,1343.5,1343.5,150390
26/1/2021,1370.25,1370.25,116570
27/1/2021,1374.75,1374.75,176959
28/1/2021,1353.25,1353.25,147312
29/1/2021,1370,1370,140139
1/2/2021,1365.25,1365.25,122610
2/2/2021,1354.75,1354.75,101229
3/2/2021,1371.25,1371.25,104412
4/2/2021,1372.5,1372.5,105595
5/2/2021,1366.75,1366.75,125252
8/2/2021,1387.75,1387.75,132805
9/2/2021,1401.75,1401.75,183992
10/2/2021,1354,1354,171264
11/2/2021,1367.5,1367.5,133481
12/2/2021,1372,1372,89711
15/2/2021,1372,1372,89711
16/2/2021,1384.75,1384.75,115890
17/2/2021,1383.75,1383.75,75855
18/2/2021,1375,1375,114634
19/2/2021,1377.25,1377.25,140822
22/2/2021,1383.75,1383.75,124120
23/2/2021,1406,1406,88637
24/2/2021,1423.75,1423.75,66143
25/2/2021,1406,1406,44673
26/2/2021,1405.25,1405.25,5701
1/3/2021,1391.25,1391.25,106588
2/3/2021,1412.5,1412.5,110167
3/3/2021,1407.5,1407.5,83314
4/3/2021,1410.5,1410.5,140366
5/3/2021,1430,1430,94022
8/3/2021,1433.75,1433.75,103932
9/3/2021,1440,1440,115316
10/3/2021,1409.75,1409.75,124169
11/3/2021,1413.5,1413.5,95557
12/3/2021,1413.25,1413.25,100480
15/3/2021,1419.5,1419.5,82218
16/3/2021,1423.25,1423.25,71215
17/3/2021,1417.75,1417.75,69409
18/3/2021,1392.25,1392.25,93486
19/3/2021,1416.25,1416.25,86775
22/3/2021,1417.5,1417.5,77293
23/3/2021,1423.25,1423.25,108200
24/3/2021,1432.75,1432.75,78103
25/3/2021,1414.25,1414.25,104662
26/3/2021,1400.5,1400.5,100389
29/3/2021,1393,1393,98533
30/3/2021,1366.75,1366.75,96925
31/3/2021,1436.75,1436.75,128593
1/4/2021,1402,1402,169783
2/4/2021,1402,1402,169783
5/4/2021,1412.75,1412.75,63975
6/4/2021,1418.75,1418.75,81203
7/4/2021,1408.75,1408.75,84843
8/4/2021,1415.25,1415.25,98187
9/4/2021,1403,1403,113734
12/4/2021,1382,1382,134732
13/4/2021,1389.5,1389.5,119433
14/4/2021,1410,1410,113554
15/4/2021,1418.25,1418.25,85081
16/4/2021,1433.25,1433.25,88555
19/4/2021,1449.75,1449.75,78228
20/4/2021,1472,1472,91627
21/4/2021,1497.25,1497.25,88608
22/4/2021,1533.25,1533.25,115383
23/4/2021,1539.75,1539.75,112190
26/4/2021,1569,1569,84662
27/4/2021,1549.75,1549.75,77706
28/4/2021,1557.75,1557.75,66001
29/4/2021,1542.5,1542.5,22542
30/4/2021,1571,1571,4669
3/5/2021,1524,1524,107742
4/5/2021,1538.25,1538.25,93057
5/5/2021,1542.25,1542.25,87263
6/5/2021,1569.5,1569.5,112467
7/5/2021,1589.75,1589.75,108531
10/5/2021,1587.5,1587.5,94978
11/5/2021,1614.75,1614.75,116837
12/5/2021,1642.5,1642.5,153357
13/5/2021,1584,1584,164120
14/5/2021,1586.25,1586.25,104663
17/5/2021,1587.5,1587.5,84850
18/5/2021,1574.25,1574.25,100081
19/5/2021,1538.25,1538.25,125738
20/5/2021,1533.25,1533.25,74949
21/5/2021,1526.25,1526.25,87016
24/5/2021,1522.75,1522.75,78380
25/5/2021,1511.75,1511.75,98163
26/5/2021,1503.5,1503.5,101218
27/5/2021,1537,1537,87612
28/5/2021,1530.5,1530.5,74559
31/5/2021,1530.5,1530.5,74559
1/6/2021,1548.5,1548.5,97373
2/6/2021,1562.5,1562.5,93696
3/6/2021,1549.25,1549.25,91793
4/6/2021,1583.75,1583.75,80384
